car_id,model,transmission,mileage,fuel_type,mpg,engine_size,year
43858, Golf,Manual,36000,Diesel,67.3,2.0,2015
43859, Golf,Manual,43000,Petrol,39.8,2.0,2015
43860, Golf,Manual,37000,Diesel,67.3,2.0,2016
43861, Golf,Manual,43000,Diesel,67.3,2.0,2014
43862, Golf,Manual,38000,Diesel,67.3,2.0,2015
43863, Golf,Automatic,40000,Petrol,39.8,2.0,2015
43864, Golf,Manual,44000,Diesel,67.3,2.0,2015
43865, Golf,Manual,30000,Petrol,53.3,1.4,2015
43866, Golf,Manual,76000,Diesel,67.3,2.0,2014
43867, Golf,Manual,66000,Diesel,67.3,2.0,2014
43868, Golf,Automatic,7000,Petrol,32.8,2.0,2019
43869, Golf,Manual,63000,Diesel,74.3,1.6,2016
43870, Golf,Manual,34000,Petrol,58.9,1.0,2017
43871, Golf,Automatic,30000,Other,188.3,1.4,2016
43872, Golf,Manual,75000,Diesel,67.3,2.0,2015
43873, Golf,Automatic,78000,Petrol,44.1,2.0,2015
43874, Golf,Manual,72000,Diesel,67.3,2.0,2014
43875, Golf,Automatic,35000,Petrol,39.8,2.0,2017
43876, Golf,Automatic,33000,Diesel,62.8,2.0,2016
43877, Golf,Manual,51000,Diesel,67.3,2.0,2014
43878, Golf,Manual,75000,Diesel,68.9,1.6,2013
43879, Golf,Automatic,56000,Diesel,65.7,1.6,2014
43880, Golf,Manual,30683,Petrol,60.1,1.4,2017
43881, Golf,Automatic,51000,Petrol,44.1,2.0,2014
43882, Golf,Manual,78000,Diesel,67.3,2.0,2016
43883, Golf,Automatic,29000,Diesel,57.7,2.0,2017
43884, Golf,Manual,43000,Petrol,39.8,2.0,2016
43885, Golf,Manual,43903,Diesel,68.9,1.6,2014
43886, Golf,Manual,58800,Diesel,67.3,2.0,2014
43887, Golf,Automatic,21911,Diesel,57.7,2.0,2018
43888, Golf,Automatic,57230,Diesel,58.9,1.6,2016
43889, Golf,Automatic,12764,Diesel,57.7,2.0,2017
43890, Golf,Automatic,30970,Diesel,62.8,2.0,2016
43891, Golf,Manual,44079,Petrol,44.1,1.4,2015
43892, Golf,Automatic,3925,Petrol,37.7,2.0,2019
43893, Golf,Automatic,40827,Petrol,53.3,1.4,2016
43894, Golf,Manual,14335,Petrol,43.5,2.0,2018
43895, Golf,Automatic,51655,Diesel,62.8,2.0,2016
43896, Golf,Automatic,44590,Petrol,38.2,2.0,2011
43897, Golf,Manual,24907,Petrol,53.3,1.4,2016
43898, Golf,Manual,14830,Diesel,74.3,1.6,2016
43899, Golf,Manual,23127,Petrol,43.5,1.4,2013
43900, Golf,Manual,22919,Diesel,61.4,1.6,2017
43901, Golf,Manual,23834,Diesel,74.3,1.6,2016
43902, Golf,Manual,51000,Diesel,67.3,2.0,2014
43903, Golf,Automatic,50181,Diesel,62.8,2.0,2016
43904, Golf,Automatic,44680,Diesel,62.8,2.0,2016
43905, Golf,Automatic,54373,Petrol,56.5,1.4,2013
43906, Golf,Manual,26800,Diesel,67.3,2.0,2017
43907, Golf,Automatic,13848,Diesel,57.7,2.0,2017
43908, Golf,Manual,57505,Diesel,88.3,1.6,2015
43909, Golf,Automatic,42906,Diesel,72.4,1.6,2013
43910, Golf,Manual,46000,Diesel,74.3,1.6,2017
43911, Golf,Manual,65000,Diesel,67.3,2.0,2015
43912, Golf,Manual,54000,Diesel,74.3,1.6,2015
43913, Golf,Automatic,13000,Diesel,58.9,1.6,2016
43914, Golf,Automatic,63000,Diesel,58.9,2.0,2016
43915, Golf,Automatic,39000,Petrol,39.8,2.0,2016
43916, Golf,Manual,97000,Diesel,67.3,2.0,2015
43917, Golf,Manual,35000,Diesel,67.3,2.0,2016
43918, Golf,Manual,16946,Diesel,68.9,2.0,2017
43919, Golf,Automatic,11041,Petrol,37.7,2.0,2019
43920, Golf,Automatic,45256,Petrol,40.4,2.0,2016
43921, Golf,Manual,33674,Diesel,67.3,2.0,2014
43922, Golf,Manual,73409,Diesel,74.3,1.6,2015
43923, Golf,Manual,39541,Diesel,65.7,1.6,2013
43924, Golf,Manual,50000,Diesel,67.3,2.0,2015
43925, Golf,Manual,60000,Diesel,68.9,2.0,2013
43926, Golf,Automatic,46000,Diesel,62.8,2.0,2015
43927, Golf,Manual,1733,Petrol,45.6,1.5,2019
43928, Golf,Manual,63141,Petrol,53.3,1.4,2014
43929, Golf,Automatic,28458,Diesel,57.7,2.0,2017
43930, Golf,Automatic,40192,Diesel,62.8,2.0,2014
43931, Golf,Manual,37855,Diesel,72.4,1.6,2016
43932, Golf,Manual,8942,Petrol,43.5,2.0,2017
43933, Golf,Manual,45710,Diesel,67.3,2.0,2015
43934, Golf,Manual,38419,Diesel,74.3,1.6,2016
43935, Golf,Manual,28200,Diesel,67.3,2.0,2017
43936, Golf,Automatic,12140,Petrol,53.3,1.4,2016
43937, Golf,Manual,47000,Diesel,74.3,1.6,2015
43938, Golf,Manual,40000,Diesel,68.9,1.6,2015
43939, Golf,Automatic,22000,Petrol,39.8,2.0,2017
43940, Golf,Automatic,40965,Petrol,47.1,1.4,2012
43941, Golf,Manual,41870,Petrol,53.3,1.4,2015
43942, Golf,Manual,71252,Diesel,67.3,2.0,2013
43943, Golf,Manual,43528,Diesel,62.8,1.6,2013
43944, Golf,Manual,49643,Diesel,74.3,1.6,2016
43945, Golf,Manual,20337,Diesel,61.4,1.6,2018
43946, Golf,Manual,31375,Diesel,67.3,2.0,2016
43947, Golf,Semi-Auto,42865,Diesel,62.8,2.0,2016
43948, Golf,Automatic,53039,Diesel,62.8,2.0,2016
43949, Golf,Manual,37902,Diesel,74.3,1.6,2017
43950, Golf,Automatic,55675,Other,188.3,1.4,2016
43951, Golf,Manual,32779,Diesel,61.4,1.6,2017
43952, Golf,Automatic,19651,Diesel,72.4,1.6,2016
43953, Golf,Manual,16829,Diesel,74.3,1.6,2016
43954, Golf,Manual,81351,Diesel,74.3,1.6,2016
43955, Golf,Manual,57884,Diesel,68.9,2.0,2014
43956, Golf,Manual,59987,Diesel,67.3,2.0,2016
43957, Golf,Automatic,19669,Petrol,53.3,1.4,2015
43958, Golf,Automatic,5995,Petrol,37.7,2.0,2019
43959, Golf,Manual,47006,Diesel,68.9,1.6,2014
43960, Golf,Automatic,49790,Petrol,56.5,1.4,2013
43961, Golf,Manual,23169,Petrol,47.1,2.0,2015
43962, Golf,Manual,83817,Diesel,68.9,2.0,2016
43963, Golf,Manual,39023,Diesel,74.3,1.6,2016
43964, Golf,Manual,92837,Diesel,68.9,2.0,2015
43965, Golf,Automatic,55352,Diesel,62.8,2.0,2016
43966, Golf,Manual,25724,Diesel,68.9,1.6,2015
43967, Golf,Automatic,58595,Diesel,62.8,2.0,2016
43968, Golf,Manual,43994,Diesel,67.3,2.0,2016
43969, Golf,Manual,10192,Diesel,74.3,1.6,2016
43970, Golf,Automatic,42565,Diesel,57.7,2.0,2017
43971, Golf,Manual,25456,Diesel,61.4,1.6,2017
43972, Golf,Automatic,1797,Petrol,37.7,2.0,2019
43973, Golf,Automatic,8911,Petrol,37.7,2.0,2019
43974, Golf,Automatic,4412,Petrol,37.7,2.0,2019
43975, Golf,Automatic,6530,Petrol,32.8,2.0,2020
43976, Golf,Automatic,6586,Petrol,32.8,2.0,2019
43977, Golf,Automatic,2699,Diesel,52.3,2.0,2019
43978, Golf,Automatic,5254,Diesel,49.6,2.0,2019
43979, Golf,Manual,4758,Petrol,47.1,1.5,2019
43980, Golf,Automatic,29254,Diesel,67.3,2.0,2017
43981, Golf,Automatic,8256,Petrol,37.7,2.0,2020
43982, Golf,Automatic,25,Petrol,32.8,2.0,2019
43983, Golf,Automatic,2756,Petrol,32.8,2.0,2020
43984, Golf,Automatic,156,Petrol,32.8,2.0,2020
43985, Golf,Manual,40958,Diesel,61.4,1.6,2018
43986, Golf,Manual,46801,Diesel,67.3,2.0,2014
43987, Golf,Manual,19153,Diesel,60.1,2.0,2018
43988, Golf,Automatic,895,Diesel,52.3,2.0,2020
43989, Golf,Automatic,3998,Diesel,52.3,2.0,2020
43990, Golf,Semi-Auto,52296,Diesel,62.8,2.0,2014
43991, Golf,Manual,19074,Diesel,74.3,1.6,2016
43992, Golf,Semi-Auto,92318,Petrol,49.6,1.2,2011
43993, Golf,Automatic,13665,Diesel,54.3,1.6,2019
43994, Golf,Manual,97877,Diesel,46.3,2.0,2008
43995, Golf,Manual,106000,Diesel,62.8,2.0,2016
43996, Golf,Manual,44856,Diesel,74.3,1.6,2016
43997, Golf,Automatic,36,Diesel,70.6,1.6,2019
43998, Golf,Manual,25,Diesel,68.9,1.6,2019
43999, Golf,Manual,90000,Diesel,68.9,1.6,2014
44000, Golf,Manual,37234,Diesel,67.3,2.0,2017
44001, Golf,Manual,11986,Petrol,43.5,2.0,2017
44002, Golf,Automatic,8670,Petrol,32.8,2.0,2019
44003, Golf,Manual,89460,Diesel,67.3,2.0,2015
44004, Golf,Manual,19245,Diesel,67.3,2.0,2016
44005, Golf,Manual,116000,Diesel,67.3,2.0,2014
44006, Golf,Manual,47364,Diesel,61.4,1.6,2018
44007, Golf,Automatic,33926,Petrol,56.5,1.4,2014
44008, Golf,Manual,18000,Diesel,61.4,1.6,2018
44009, Golf,Automatic,26000,Diesel,62.8,2.0,2017
44010, Golf,Manual,60000,Diesel,68.9,2.0,2014
44011, Golf,Manual,20000,Petrol,54.3,1.4,2017
44012, Golf,Automatic,81944,Diesel,62.8,2.0,2015
44013, Golf,Manual,116000,Diesel,67.3,2.0,2014
44014, Golf,Manual,91000,Diesel,60.1,2.0,2017
44015, Golf,Automatic,3921,Diesel,52.3,2.0,2020
44016, Golf,Manual,33617,Diesel,74.3,1.6,2016
44017, Golf,Manual,25024,Petrol,53.3,1.4,2017
44018, Golf,Automatic,14279,Diesel,45.6,1.6,2019
44019, Golf,Automatic,32010,Diesel,57.7,2.0,2017
44020, Golf,Automatic,34801,Diesel,58.9,1.6,2016
44021, Golf,Manual,42700,Petrol,47.1,2.0,2015
44022, Golf,Manual,78211,Diesel,65.7,2.0,2012
44023, Golf,Manual,32362,Petrol,53.3,1.4,2014
44024, Golf,Manual,32062,Diesel,68.9,2.0,2016
44025, Golf,Manual,55932,Petrol,53.3,1.4,2016
44026, Golf,Automatic,14837,Petrol,44.1,2.0,2016
44027, Golf,Manual,52210,Diesel,68.9,1.6,2015
44028, Golf,Automatic,52943,Petrol,39.8,2.0,2016
44029, Golf,Manual,13905,Diesel,60.1,2.0,2017
44030, Golf,Manual,58651,Diesel,67.3,2.0,2015
44031, Golf,Manual,53052,Diesel,67.3,2.0,2015
44032, Golf,Automatic,27210,Petrol,44.1,2.0,2014
44033, Golf,Manual,18341,Diesel,60.1,2.0,2017
44034, Golf,Automatic,62777,Diesel,58.9,1.6,2016
44035, Golf,Manual,13648,Diesel,68.9,1.6,2018
44036, Golf,Manual,39976,Diesel,74.3,1.6,2015
44037, Golf,Manual,55303,Diesel,68.9,2.0,2016
44038, Golf,Manual,85144,Diesel,68.9,2.0,2016
44039, Golf,Manual,44906,Diesel,74.3,1.6,2016
44040, Golf,Automatic,10339,Petrol,39.8,2.0,2016
44041, Golf,Automatic,13510,Petrol,44.1,2.0,2017
44042, Golf,Manual,39360,Diesel,67.3,2.0,2014
44043, Golf,Manual,26802,Diesel,61.4,1.6,2017
44044, Golf,Automatic,28754,Petrol,39.8,2.0,2016
44045, Golf,Manual,68523,Petrol,68.9,1.6,2013
44046, Golf,Manual,9720,Petrol,53.3,1.4,2016
44047, Golf,Automatic,23597,Diesel,57.7,2.0,2017
44048, Golf,Automatic,56354,Petrol,39.8,2.0,2015
44049, Golf,Manual,14903,Diesel,60.1,2.0,2018
44050, Golf,Manual,66206,Diesel,64.2,1.6,2012
44051, Golf,Manual,41309,Diesel,74.3,1.6,2016
44052, Golf,Manual,34167,Diesel,74.3,1.6,2016
44053, Golf,Manual,22751,Diesel,60.1,2.0,2017
44054, Golf,Manual,30203,Diesel,88.3,1.6,2014
44055, Golf,Manual,9348,Diesel,57.7,1.6,2019
44056, Golf,Manual,15295,Diesel,57.7,1.6,2019
44057, Golf,Manual,45999,Diesel,68.9,1.6,2014
44058, Golf,Manual,17430,Petrol,53.3,1.4,2016
44059, Golf,Manual,41576,Diesel,74.3,1.6,2015
44060, Golf,Manual,89924,Diesel,68.9,2.0,2015
44061, Golf,Manual,9229,Diesel,57.7,1.6,2019
44062, Golf,Automatic,100,Diesel,70.6,1.6,2019
44063, Golf,Manual,33969,Petrol,53.3,1.4,2016
44064, Golf,Manual,42186,Diesel,60.1,2.0,2017
44065, Golf,Automatic,31903,Diesel,62.8,2.0,2016
44066, Golf,Automatic,44046,Diesel,62.8,2.0,2015
44067, Golf,Manual,24000,Diesel,60.1,2.0,2017
44068, Golf,Manual,5000,Diesel,55.4,2.0,2019
44069, Golf,Manual,18607,Petrol,55.4,1.5,2018
44070, Golf,Automatic,38719,Petrol,39.8,2.0,2016
44071, Golf,Manual,42600,Diesel,74.3,1.6,2016
44072, Golf,Manual,32169,Petrol,39.8,2.0,2016
44073, Golf,Automatic,11795,Petrol,37.7,2.0,2019
44074, Golf,Automatic,12590,Diesel,54.3,1.6,2019
44075, Golf,Automatic,100,Petrol,32.8,2.0,2019
44076, Golf,Manual,9144,Diesel,57.7,1.6,2019
44077, Golf,Manual,75000,Diesel,68.9,1.6,2014
44078, Golf,Manual,11251,Petrol,53.3,1.4,2016
44079, Golf,Automatic,35795,Diesel,62.8,2.0,2014
44080, Golf,Manual,53439,Diesel,74.3,1.6,2012
44081, Golf,Manual,48242,Petrol,39.8,2.0,2015
44082, Golf,Automatic,6000,Petrol,43.5,1.5,2019
44083, Golf,Manual,70816,Diesel,53.3,2.0,2012
44084, Golf,Manual,124870,Diesel,67.3,2.0,2016
44085, Golf,Automatic,89369,Diesel,62.8,2.0,2016
44086, Golf,Manual,42652,Diesel,72.4,1.6,2015
44087, Golf,Manual,24377,Petrol,58.9,1.4,2015
44088, Golf,Manual,32515,Diesel,61.4,1.6,2017
44089, Golf,Automatic,29706,Petrol,39.8,2.0,2015
44090, Golf,Automatic,95840,Hybrid,188.3,1.4,2016
44091, Golf,Manual,27393,Diesel,62.8,2.0,2015
44092, Golf,Automatic,30006,Hybrid,188.3,1.4,2016
44093, Golf,Automatic,29386,Diesel,72.4,1.6,2016
44094, Golf,Manual,27794,Diesel,88.3,1.6,2015
44095, Golf,Manual,33000,Diesel,74.3,1.6,2016
44096, Golf,Manual,26659,Petrol,54.3,1.4,2018
44097, Golf,Manual,79971,Diesel,74.3,1.6,2013
44098, Golf,Semi-Auto,33698,Diesel,68.9,1.6,2017
44099, Golf,Manual,33629,Petrol,54.3,1.4,2017
44100, Golf,Manual,4100,Petrol,54.3,1.4,2017
44101, Golf,Manual,41674,Petrol,54.3,1.4,2017
44102, Golf,Semi-Auto,29231,Petrol,55.4,1.4,2017
44103, Golf,Manual,20982,Petrol,53.3,1.4,2017
44104, Golf,Semi-Auto,16345,Petrol,44.1,2.0,2018
44105, Golf,Manual,68580,Diesel,67.3,2.0,2014
44106, Golf,Manual,44000,Diesel,68.9,1.6,2015
44107, Golf,Semi-Auto,62158,Other,188.3,1.4,2016
44108, Golf,Manual,22672,Diesel,74.3,1.6,2017
44109, Golf,Manual,31000,Diesel,61.4,1.6,2017
44110, Golf,Semi-Auto,20000,Diesel,68.9,1.6,2017
44111, Golf,Manual,22030,Diesel,60.1,2.0,2017
44112, Golf,Semi-Auto,22294,Diesel,57.7,2.0,2017
44113, Golf,Manual,22300,Diesel,60.1,2.0,2017
44114, Golf,Manual,22575,Petrol,65.7,1.0,2016
44115, Golf,Manual,31054,Diesel,67.3,2.0,2014
44116, Golf,Manual,26627,Diesel,61.4,1.6,2017
44117, Golf,Manual,68637,Diesel,67.3,2.0,2015
44118, Golf,Manual,24110,Petrol,54.3,1.4,2018
44119, Golf,Manual,56304,Diesel,74.3,1.6,2015
44120, Golf,Manual,43696,Diesel,67.3,2.0,2015
44121, Golf,Manual,29000,Diesel,61.4,1.6,2017
44122, Golf,Manual,29257,Petrol,60.1,1.4,2016
44123, Golf,Semi-Auto,26868,Petrol,44.1,2.0,2016
44124, Golf,Manual,26477,Petrol,60.1,1.4,2017
44125, Golf,Semi-Auto,35451,Diesel,72.4,1.6,2017
44126, Golf,Manual,48000,Diesel,58.9,2.0,2015
44127, Golf,Manual,20045,Petrol,53.3,1.4,2016
44128, Golf,Manual,42660,Diesel,68.9,2.0,2016
44129, Golf,Semi-Auto,27322,Petrol,39.8,2.0,2015
44130, Golf,Manual,10462,Diesel,61.4,1.6,2018
44131, Golf,Manual,24847,Petrol,35.8,2.0,2017
44132, Golf,Manual,27876,Petrol,53.3,1.4,2016
44133, Golf,Semi-Auto,23469,Diesel,70.6,1.6,2016
44134, Golf,Manual,61000,Diesel,68.9,2.0,2015
44135, Golf,Manual,36376,Diesel,74.3,1.6,2016
44136, Golf,Automatic,32345,Diesel,62.8,2.0,2016
44137, Golf,Automatic,43717,Diesel,67.3,1.6,2015
44138, Golf,Automatic,33893,Petrol,53.3,1.4,2018
44139, Golf,Manual,47141,Diesel,67.3,2.0,2015
44140, Golf,Automatic,36085,Diesel,58.9,1.6,2016
44141, Golf,Automatic,13027,Petrol,39.8,2.0,2017
44142, Golf,Automatic,14571,Petrol,53.3,1.4,2015
44143, Golf,Manual,31841,Diesel,61.4,1.6,2018
44144, Golf,Automatic,30628,Diesel,62.8,2.0,2016
44145, Golf,Manual,19703,Petrol,39.8,2.0,2017
44146, Golf,Manual,16544,Petrol,55.4,1.5,2018
44147, Golf,Automatic,31657,Petrol,39.8,2.0,2016
44148, Golf,Manual,36205,Diesel,68.9,0.0,2015
44149, Golf,Automatic,18358,Petrol,40.4,2.0,2016
44150, Golf,Manual,41196,Petrol,53.3,1.4,2016
44151, Golf,Automatic,20102,Petrol,39.8,2.0,2017
44152, Golf,Manual,10841,Petrol,56.5,1.0,2017
44153, Golf,Automatic,32508,Diesel,62.8,2.0,2016
44154, Golf,Manual,18484,Petrol,35.8,2.0,2018
44155, Golf,Manual,10623,Diesel,61.4,1.6,2018
44156, Golf,Automatic,18673,Diesel,62.8,2.0,2016
44157, Golf,Manual,25943,Diesel,70.6,1.6,2017
44158, Golf,Manual,29885,Diesel,61.4,1.6,2018
44159, Golf,Automatic,31501,Petrol,56.5,1.4,2014
44160, Golf,Automatic,31536,Diesel,58.9,1.6,2016
44161, Golf,Automatic,40588,Diesel,61.4,2.0,2017
44162, Golf,Automatic,66509,Petrol,65.7,1.0,2016
44163, Golf,Manual,33761,Diesel,67.3,2.0,2015
44164, Golf,Automatic,36456,Diesel,62.8,2.0,2016
44165, Golf,Manual,30209,Diesel,74.3,1.6,2016
44166, Golf,Manual,30648,Diesel,74.3,1.6,2016
44167, Golf,Automatic,29972,Diesel,70.6,1.6,2015
44168, Golf,Manual,32487,Diesel,60.1,2.0,2018
44169, Golf,Automatic,33621,Diesel,56.5,2.0,2016
44170, Golf,Automatic,43786,Diesel,62.8,2.0,2016
44171, Golf,Manual,31170,Diesel,61.4,1.6,2018
44172, Golf,Manual,33114,Diesel,68.9,2.0,2014
44173, Golf,Manual,18366,Petrol,35.8,2.0,2017
44174, Golf,Manual,34494,Diesel,60.1,2.0,2017
44175, Golf,Manual,5073,Petrol,50.4,0.0,2019
44176, Golf,Manual,12766,Petrol,47.1,2.0,2016
44177, Golf,Automatic,15432,Petrol,44.1,2.0,2018
44178, Golf,Automatic,33917,Diesel,65.7,2.0,2017
44179, Golf,Automatic,34299,Petrol,40.4,2.0,2017
44180, Golf,Manual,24712,Diesel,67.3,2.0,2016
44181, Golf,Manual,16554,Diesel,61.4,1.6,2017
44182, Golf,Manual,20340,Diesel,74.3,0.0,2017
44183, Golf,Automatic,28385,Hybrid,156.9,1.4,2017
44184, Golf,Manual,32934,Diesel,60.1,2.0,2017
44185, Golf,Manual,33959,Diesel,74.3,1.6,2016
44186, Golf,Automatic,32967,Petrol,39.8,2.0,2017
44187, Golf,Manual,27097,Petrol,55.4,1.2,2014
44188, Golf,Manual,30136,Petrol,39.8,2.0,2016
44189, Golf,Manual,17681,Diesel,57.7,1.6,2018
44190, Golf,Automatic,31312,Diesel,70.6,1.6,2016
44191, Golf,Automatic,21924,Petrol,39.8,2.0,2016
44192, Golf,Automatic,10315,Petrol,56.5,1.4,2015
44193, Golf,Automatic,26630,Diesel,57.7,2.0,2017
44194, Golf,Manual,14237,Petrol,55.4,1.5,2018
44195, Golf,Manual,91290,Diesel,67.3,2.0,2015
44196, Golf,Automatic,42314,Diesel,62.8,2.0,2016
44197, Golf,Manual,28554,Diesel,58.9,2.0,2016
44198, Golf,Manual,35437,Petrol,68.9,2.0,2016
44199, Golf,Manual,10222,Diesel,61.4,1.6,2017
44200, Golf,Automatic,101800,Hybrid,188.3,1.4,2016
44201, Golf,Manual,23892,Diesel,68.9,2.0,2016
44202, Golf,Manual,34630,Diesel,67.3,1.6,2017
44203, Golf,Manual,26561,Petrol,55.4,1.4,2017
44204, Golf,Manual,4062,Petrol,54.3,1.4,2017
44205, Golf,Manual,4190,Petrol,49.6,1.0,2019
44206, Golf,Manual,4414,Petrol,47.1,1.5,2019
44207, Golf,Manual,36036,Diesel,61.4,1.6,2017
44208, Golf,Automatic,97660,Hybrid,188.3,1.4,2016
44209, Golf,Manual,65890,Petrol,58.9,1.4,2016
44210, Golf,Manual,95150,Diesel,68.9,2.0,2015
44211, Golf,Manual,59250,Diesel,67.3,2.0,2015
44212, Golf,Automatic,84320,Hybrid,188.3,1.4,2016
44213, Golf,Manual,43880,Petrol,47.1,2.0,2015
44214, Golf,Manual,72125,Diesel,67.3,2.0,2015
44215, Golf,Manual,1555,Diesel,57.7,1.6,2020
44216, Golf,Automatic,4296,Diesel,52.3,2.0,2019
44217, Golf,Manual,34069,Petrol,54.3,1.4,2017
44218, Golf,Manual,15089,Petrol,49.6,1.0,2019
44219, Golf,Automatic,57524,Diesel,62.8,2.0,2016
44220, Golf,Automatic,1243,Diesel,53.3,2.0,2020
44221, Golf,Manual,41996,Diesel,67.3,1.6,2017
44222, Golf,Automatic,77406,Diesel,62.8,2.0,2014
44223, Golf,Manual,71560,Diesel,74.3,1.6,2016
44224, Golf,Manual,76647,Diesel,68.9,1.6,2013
44225, Golf,Manual,23114,Petrol,53.3,1.4,2016
44226, Golf,Manual,1116,Petrol,49.6,1.5,2020
44227, Golf,Automatic,33168,Diesel,62.8,2.0,2015
44228, Golf,Manual,66872,Diesel,68.9,2.0,2016
44229, Golf,Manual,12921,Petrol,49.6,1.0,2019
44230, Golf,Automatic,63760,Diesel,58.9,1.6,2016
44231, Golf,Manual,60520,Diesel,74.3,1.6,2017
44232, Golf,Manual,45930,Petrol,47.1,2.0,2015
44233, Golf,Manual,73850,Diesel,67.3,2.0,2015
44234, Golf,Manual,12392,Petrol,49.6,1.0,2019
44235, Golf,Manual,17019,Petrol,49.6,1.0,2019
44236, Golf,Manual,15997,Petrol,49.6,1.0,2019
44237, Golf,Automatic,4821,Diesel,54.3,1.6,2019
44238, Golf,Manual,92000,Diesel,53.3,1.9,2008
44239, Golf,Manual,8553,Petrol,49.6,1.0,2019
44240, Golf,Manual,12402,Petrol,49.6,1.0,2019
44241, Golf,Manual,10304,Petrol,49.6,1.0,2019
44242, Golf,Automatic,5867,Petrol,42.2,1.5,2019
44243, Golf,Manual,25404,Petrol,54.3,1.4,2017
44244, Golf,Manual,80670,Petrol,35.8,2.0,2000
44245, Golf,Manual,54659,Diesel,68.9,2.0,2015
44246, Golf,Manual,10661,Petrol,47.1,2.0,2016
44247, Golf,Automatic,16650,Hybrid,166.2,1.4,2017
44248, Golf,Manual,420,Diesel,56.5,1.6,2020
44249, Golf,Manual,25882,Petrol,53.3,1.4,2016
44250, Golf,Manual,4410,Diesel,62.8,2.0,2019
44251, Golf,Manual,1000,Petrol,49.6,1.5,2020
44252, Golf,Manual,41626,Petrol,39.8,2.0,2014
44253, Golf,Automatic,67000,Diesel,72.4,1.6,2014
44254, Golf,Manual,25900,Petrol,53.3,1.4,2015
44255, Golf,Automatic,33395,Petrol,60.1,1.0,2018
44256, Golf,Manual,248,Petrol,47.9,1.5,2020
44257, Golf,Automatic,2811,Petrol,36.2,2.0,2019
44258, Golf,Manual,2500,Petrol,47.1,1.5,2019
44259, Golf,Manual,1000,Petrol,50.4,1.5,2020
44260, Golf,Automatic,1000,Petrol,44.8,1.5,2020
44261, Golf,Manual,41796,Diesel,74.3,1.6,2016
44262, Golf,Manual,2250,Petrol,47.1,1.5,2019
44263, Golf,Manual,22160,Petrol,54.3,1.4,2017
44264, Golf,Manual,5668,Petrol,37.7,2.0,2019
44265, Golf,Manual,712,Petrol,47.1,1.5,2019
44266, Golf,Manual,15302,Petrol,49.6,1.0,2019
44267, Golf,Automatic,13602,Petrol,32.8,2.0,2019
44268, Golf,Automatic,33001,Petrol,40.4,2.0,2016
44269, Golf,Automatic,33055,Petrol,44.1,2.0,2016
44270, Golf,Manual,10285,Diesel,57.7,1.6,2019
44271, Golf,Automatic,4850,Diesel,52.3,2.0,2019
44272, Golf,Manual,14766,Petrol,49.6,1.0,2019
44273, Golf,Manual,22123,Petrol,53.3,1.4,2016
44274, Golf,Manual,15852,Petrol,54.3,1.4,2018
44275, Golf,Manual,11984,Petrol,54.3,1.4,2018
44276, Golf,Manual,14685,Petrol,55.4,1.5,2017
44277, Golf,Manual,4126,Diesel,57.7,1.6,2019
44278, Golf,Automatic,4578,Petrol,43.5,1.5,2019
44279, Golf,Manual,1910,Diesel,57.7,1.6,2020
44280, Golf,Manual,24955,Diesel,74.3,1.6,2017
44281, Golf,Manual,7973,Petrol,54.3,1.4,2017
44282, Golf,Manual,5282,Diesel,62.8,2.0,2020
44283, Golf,Manual,37290,Petrol,54.3,1.4,2017
44284, Golf,Automatic,50,Petrol,36.2,2.0,2019
44285, Golf,Automatic,5479,Diesel,52.3,2.0,2019
44286, Golf,Manual,34178,Petrol,53.3,1.4,2014
44287, Golf,Manual,4155,Petrol,45.6,1.5,2020
44288, Golf,Manual,21748,Petrol,53.3,1.4,2017
44289, Golf,Automatic,17673,Diesel,72.4,1.6,2016
44290, Golf,Automatic,15881,Diesel,58.9,1.6,2017
44291, Golf,Manual,31184,Diesel,67.3,2.0,2016
44292, Golf,Manual,22461,Diesel,74.3,1.6,2016
44293, Golf,Manual,42448,Diesel,68.9,2.0,2014
44294, Golf,Manual,30000,Petrol,53.3,1.4,2013
44295, Golf,Manual,24692,Diesel,74.3,1.6,2016
44296, Golf,Automatic,82265,Diesel,62.8,2.0,2013
44297, Golf,Manual,39416,Diesel,68.9,1.6,2014
44298, Golf,Manual,88493,Diesel,58.9,1.6,2010
44299, Golf,Automatic,43665,Diesel,72.4,1.6,2016
44300, Golf,Manual,28674,Diesel,74.3,1.6,2016
44301, Golf,Manual,40142,Diesel,74.3,1.6,2016
44302, Golf,Manual,9330,Diesel,60.1,2.0,2018
44303, Golf,Manual,50,Petrol,50.4,1.5,2019
44304, Golf,Automatic,8658,Petrol,32.8,2.0,2019
44305, Golf,Automatic,71780,Diesel,62.8,2.0,2016
44306, Golf,Manual,80343,Diesel,72.4,1.6,2015
44307, Golf,Automatic,34492,Petrol,60.1,1.4,2013
44308, Golf,Automatic,34606,Petrol,53.3,1.4,2017
44309, Golf,Manual,34955,Diesel,60.1,2.0,2017
44310, Golf,Manual,21307,Diesel,68.9,2.0,2015
44311, Golf,Automatic,16827,Petrol,53.3,1.4,2016
44312, Golf,Manual,41049,Petrol,34.9,2.0,2012
44313, Golf,Automatic,23715,Diesel,57.7,2.0,2017
44314, Golf,Manual,36313,Petrol,57.6,1.2,2015
44315, Golf,Manual,52828,Petrol,39.8,2.0,2015
44316, Golf,Manual,18727,Diesel,57.7,1.6,2019
